entry_id,headword,morph_type,pronunciation,variant_of,these_vars,note,sense,date,bibliography,other_sources
ahɨŋ_93bb3cb3-59d5-4623-be9cd38df3e2842d,ahɨŋ,stem,ahɨŋ,{},"{'hɨng_c2196b35-b617-4183-bf93-d69cdaf45800': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'ahyng2_93bb3cb3-59d5-4623-be9c-d38df3e2842c': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['1d403bbc-6626-434c-977a-29615f25b110'],2018-03-08T07:17:53Z,SIL Dict 2011,"{'Weir': 'hɨng', 'Sil Dict 2011': 'ahyng'}"
ɨ̃:_940740bd-e5dd-4023-b3e383d09a805728,ɨ̃:,stem,ɨ̃:,{},"{'ỹỹ2_940740bd-e5dd-4023-b3e3-83d09a805727': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['35b04566-b52d-40e9-955f-18515affcfc2'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'ỹỹ'}
up_9453ebb2-95f3-4c63-99bef8fd8d157002,up,stem,up,{},"{'up_9453ebb2-95f3-4c63-99be-f8fd8d157001': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['c332dfe8-c85d-496a-856c-e14ed05ee193'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'up'}
wə:_9485bb49-c230-459f-b30e231a60b19151,wə:,stem,wə:,{},"{'wɤːʔ_9485bb49-c230-459f-b30e-231a60b19150': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['d4e0ac2f-b4c3-4b3e-a771-376b391e869e'],2018-06-20T05:09:53Z,Martins,{'Martins': 'wɤːʔ'}
gə:h_94b140c8-32b8-4618-846e6d093fbdb67e,gə:h,stem,gə:h,{},"{'gʉʉh_94b140c8-32b8-4618-846e-6d093fbdb67d': {'type': '_component-lexeme', 'variant-type': 'Weir 1990'}}",{'Note': 'Predicted phonemic form from source Weir.'},['9e0e8baa-b9ce-4a9d-8ec3-bc72df38d238'],2018-06-20T05:09:54Z,Weir 1990,{'Weir': 'gʉʉh'}
ekə:_94c4c70f-1fb6-4aed-bb53f7bfc3022768,ekə:,stem,ekə:,{},"{'ekëë_94c4c70f-1fb6-4aed-bb53-f7bfc3022767': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['51b22271-5de7-46ee-8e60-315236f46b28'],2018-03-08T07:17:52Z,SIL Dict 2011,{'Sil Dict 2011': 'ekëë'}
tatuc_95665b00-9d5a-441d-9b43a1c6000ebd63,tatuc,stem,tatuc,{},"{'tuɟ_1f099057-c3de-482b-9a51-6994e7b74391': {'type': '_component-lexeme', 'variant-type': 'Martins'}, 'tatuɟ_95665b00-9d5a-441d-9b43-a1c6000ebd62': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['466da06d-5775-4881-b966-e11273a46f0e'],2018-06-20T05:09:53Z,Martins,{'Martins': 'tatuɟ'}
gagã:m_9586128d-3a48-4a17-8edb6ba1b01ee47e,gagã:m,stem,gagã:m,{},"{'gagããm_9586128d-3a48-4a17-8edb-6ba1b01ee47d': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['cd2f91cd-cfee-4d62-899c-5b7f35a7c2fb'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'gagããm'}
karõɲ_95ddf4af-ee8c-44db-bddf51f729601921,karõɲ,stem,karõɲ,{},"{'karõnh_95ddf4af-ee8c-44db-bddf-51f729601920': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['81276a1e-afb6-45ec-a799-463577b96f9b'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'karõnh'}
bə:h_962a8de8-7f65-4e60-b8a4c16d27943a33,bə:h,stem,bə:h,{},"{'bʉʉh_48d9cff6-c6db-4cc8-83db-4adadfe1b13d': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'bëëh1_962a8de8-7f65-4e60-b8a4-c16d27943a32': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['b0f67bb0-4d54-42df-9b69-fb3dfe73d1c1'],2018-03-08T07:17:53Z,SIL Dict 2011,"{'Weir': 'bʉʉh', 'Sil Dict 2011': 'bëëh'}"
cug_96302045-3340-4193-98f54d19048d0d49,cug,stem,cug,{},"{'ɟug_96302045-3340-4193-98f5-4d19048d0d48': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['503692c8-69c9-411a-8005-9f514a6bf0c3'],2018-06-20T05:09:53Z,Martins,{'Martins': 'ɟug'}
gaʃu:t_9632a1a7-9906-4402-a57df36a3ae766f2,gaʃu:t,stem,gaʃu:t,{},"{'gasuut_9632a1a7-9906-4402-a57d-f36a3ae766f1': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['207735da-b17c-4792-b8e1-01e9ac0a6d57'],2018-03-08T07:17:52Z,SIL Dict 2011,{'Sil Dict 2011': 'gasuut'}
jahu:n_96adc364-2c67-4c22-b66eb19f9cc7368c,jahu:n,stem,jahu:n,{},"{'jahuːn1_96adc364-2c67-4c22-b66e-b19f9cc7368b': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['102ca3d3-aa4b-4aef-92c5-a1dba5a1f1f4'],2018-06-20T05:09:53Z,Martins,{'Martins': 'jahuːn'}
napic_9716137b-ba5f-43d2-81d0331a1d5db9dc,napic,stem,napic,{},"{'napiɟ_9716137b-ba5f-43d2-81d0-331a1d5db9db': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{'Note': 'Predicted phonemic form from source Barbosa.'},['7108c6b2-390d-4568-a8f9-2c92b208c811'],2018-06-20T05:09:54Z,Barbosa,{'Barbosa': 'napiɟ'}
bə:w_972164d7-37ea-414b-a588f329a9ce02f9,bə:w,stem,bə:w,{},"{'bɤːw_972164d7-37ea-414b-a588-f329a9ce02f8': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['6a402dc5-33f3-43af-9c67-d1242c02459b'],2018-06-20T05:09:53Z,Martins,{'Martins': 'bɤːw'}
wacɨb_97883aff-4f45-46d0-ae6eb097ebfabd00,wacɨb,stem,wacɨb,{},"{'waɟɨb_97883aff-4f45-46d0-ae6e-b097ebfabcff': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{'Note': 'Predicted phonemic form from source Barbosa.'},['31053f99-5138-4ad7-a729-0f138214657d'],2018-06-20T05:09:54Z,Barbosa,{'Barbosa': 'waɟɨb'}
no: gɔ_980060a8-219d-4d8e-b3cbc96d520fdd2b,no: gɔ,phrase,no: gɔ,{},"{'noo gó_980060a8-219d-4d8e-b3cb-c96d520fdd2a': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['733c6833-5277-4aeb-99d8-803cb3116d2f'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'noo gó'}
tu_983b21ad-1243-49cf-850fb9211c029c38,tu,stem,tu,{},"{'tuʔ2_b248ee55-a422-4c2e-80f5-bd1273f20230': {'type': '_component-lexeme', 'variant-type': 'Martins'}, 'tuʔ1_642a1cd9-3436-4208-94d8-0df53611f237': {'type': '_component-lexeme', 'variant-type': 'Martins'}, 'tu_983b21ad-1243-49cf-850f-b9211c029c37': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['9594296f-8151-41f3-bad7-157332bf3d01'],2018-03-21T17:55:55Z,SIL Dict 2011,"{'Martins': 'tuʔ', 'Sil Dict 2011': 'tu'}"
wo:r_987658fd-862d-4798-a95c5b4a299259c6,wo:r,stem,wo:r,{},"{'woːɾ_987658fd-862d-4798-a95c-5b4a299259c5': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['cc82523d-d4b8-4e87-8188-54798c02eb6b'],2018-06-20T05:09:53Z,Martins,{'Martins': 'woːɾ'}
a _98d55498-71bc-4897-91983842f5c02b30,a ,proclitic,a ,{},"{'a=_98d55498-71bc-4897-9198-3842f5c02b2f': {'type': '_component-lexeme', 'variant-type': 'SIL 2011; Weir 1984'}}",{'Note': 'Predicted phonemic form from source Weir.'},['c918bbb6-bb97-4ac6-8b02-0e1553b1f487'],2018-03-08T07:17:53Z,SIL 2011; Weir 1984,{'Weir': 'a='}
wəm/wɨ:m_990d5cb5-98be-420d-9662a39d1662fc25,wəm/wɨ:m,stem,wəm/wɨ:m,{},"{'wəm/wɨːm_990d5cb5-98be-420d-9662-a39d1662fc24': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{'Note': 'Predicted phonemic form from source Barbosa.'},['832045c5-8729-4d05-abcf-7b9fd60d538b'],2018-06-20T05:09:54Z,Barbosa,{'Barbosa': 'wəm/wɨːm'}
mahɨ:h_99331f07-019a-4e63-ba089b2b6308fe5d,mahɨ:h,stem,mahɨ:h,{},"{'hɨɨh2_20301e80-fb96-4e39-b432-945f8939c012': {'type': '_component-lexeme', 'variant-type': 'Weir'}, 'mahyyh_99331f07-019a-4e63-ba08-9b2b6308fe5c': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['2fdaaa67-fb7c-47a8-a5ae-860572f96d7c'],2018-03-08T07:17:53Z,SIL Dict 2011,"{'Weir': 'hɨɨh', 'Sil Dict 2011': 'mahyyh'}"
ci:p/cḭ:p_9a1d8781-8bc7-4ade-89a7d994b581a967,ci:p/cḭ:p,stem,ci:p/cḭ:p,{},"{'ɟiːp/ɟḭːp_9a1d8781-8bc7-4ade-89a7-d994b581a966': {'type': '_component-lexeme', 'variant-type': ''}}",{'Note': 'Predicted phonemic form from source undef.'},['8e895438-847a-412d-822f-0afad834b149'],2018-06-20T05:09:54Z,,{'undef': 'ɟiːp/ɟḭːp'}
wə_9acd178b-0827-43db-8efb131bced2c949,wə,stem,wə,{},"{'wɤʔ_9acd178b-0827-43db-8efb-131bced2c948': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['f2196210-d7e3-488e-a17b-3e4913285f27'],2018-06-20T05:09:53Z,Martins,{'Martins': 'wɤʔ'}
ʃʌ̃k_9b694680-1ac9-4aca-a46437162aab0090,ʃʌ̃k,stem,ʃʌ̃k,{},"{'ʃʌ̃k_9b694680-1ac9-4aca-a464-37162aab008f': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{'Note': 'Predicted phonemic form from source Barbosa.'},['982bd1ed-3ff1-4daa-8143-455e86ad502a'],2018-06-20T05:09:54Z,Barbosa,{'Barbosa': 'ʃʌ̃k'}
ʃari_9bab4546-0543-401f-98701f73db2dbb5e,ʃari,stem,ʃari,{},"{'ʃaɾiʔ_9bab4546-0543-401f-9870-1f73db2dbb5d': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['dda3bff6-86b6-43f6-875b-4114ecf486bb'],2018-06-20T05:09:53Z,Martins,{'Martins': 'ʃaɾiʔ'}
ã:ɲ_9bc7cbd8-5d64-4c37-973ffcde6b72cd61,ã:ɲ,stem,ã:ɲ,{},"{'ʔãːɲ2_9bc7cbd8-5d64-4c37-973f-fcde6b72cd60': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{'Note': 'Predicted phonemic form from source Barbosa.'},['309a034c-ba4f-47dc-894e-a6c84313315c'],2018-06-20T05:09:54Z,Barbosa,{'Barbosa': 'ʔãːɲ'}
cɛm hẽ_9bf0a714-c259-43b7-a1b58cacc9636db4,cɛm hẽ,phrase,cɛm hẽ,{},"{'tsém hẽ_9bf0a714-c259-43b7-a1b5-8cacc9636db3': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['629f769d-8878-4f1c-aa51-fd867347fbe8'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'tsém hẽ'}
bə́_9c5a8183-7e90-4fe7-95fd6b9e17603292,bə́,stem,bə́,{},"{'bʉ́_9c5a8183-7e90-4fe7-95fd-6b9e17603291': {'type': '_component-lexeme', 'variant-type': 'Weir 1986; Weir 1990'}}",{'Note': 'Predicted phonemic form from source Weir.'},['764be976-ed27-495c-921b-c40cb3a6f56b'],2018-06-20T05:09:54Z,Weir 1986; Weir 1990,{'Weir': 'bʉ́'}
tɔ̰̃:p_9cceec82-ec11-4fd0-9417c81d9b1b5b72,tɔ̰̃:p,stem,tɔ̰̃:p,{},"{'tɔ̰̃ːp2_9cceec82-ec11-4fd0-9417-c81d9b1b5b71': {'type': '_component-lexeme', 'variant-type': ''}}",{'Note': 'Predicted phonemic form from source undef.'},['a666ad75-f16d-4256-a561-377b5438bd63'],2018-06-20T05:09:54Z,,{'undef': 'tɔ̰̃ːp'}
etḛ̃:k_9ce91b9e-1b17-4b89-bea48a10eba076c2,etḛ̃:k,stem,etḛ̃:k,{},"{'etʹẽẽk_9ce91b9e-1b17-4b89-bea4-8a10eba076c1': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['b0ede0fe-0800-45cb-9fe1-00e5d67183a5'],2018-03-27T01:30:42Z,SIL Dict 2011,{'Sil Dict 2011': 'etʹẽẽk'}
wə́ə́h_9d0b411e-72c8-4dcf-906599e30f1d6d24,wə́ə́h,stem,wə́ə́h,{},"{'wʉ́ʉ́h_9d0b411e-72c8-4dcf-9065-99e30f1d6d23': {'type': '_component-lexeme', 'variant-type': 'Weir 1990'}}",{'Note': 'Predicted phonemic form from source Weir.'},['9878c9f0-7143-43e8-b621-1b970cb700ec'],2018-06-20T05:09:54Z,Weir 1990,{'Weir': 'wʉ́ʉ́h'}
edo̰:_9d49d8be-1c00-44f7-aebd6bc58199553e,edo̰:,stem,edo̰:,{},"{'edʹoo_9d49d8be-1c00-44f7-aebd-6bc58199553d': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['738bfde9-8123-4d10-80aa-c6d22cac9bdd'],2018-03-08T07:17:52Z,SIL Dict 2011,{'Sil Dict 2011': 'edʹoo'}
mana:_9d913c36-75d0-408c-a3f351b799cf6cf4,mana:,stem,mana:,{},"{'manaa2_9d913c36-75d0-408c-a3f3-51b799cf6cf3': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['1d552273-f279-489e-9a65-9f0ba9cb6022'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'manaa'}
wɨ:d_9d9354e7-2fe3-4abe-a360cc883a42bff7,wɨ:d,stem,wɨ:d,{},"{'wɨɨd_9d9354e7-2fe3-4abe-a360-cc883a42bff6': {'type': '_component-lexeme', 'variant-type': 'Weir 1994'}}",{'Note': 'Predicted phonemic form from source Weir.'},['abef926e-30eb-474e-acdb-321061749115'],2018-06-20T05:09:54Z,Weir 1994,{'Weir': 'wɨɨd'}
co̰:g_9e1ed034-5c26-4a40-a9ed6952de801cd3,co̰:g,stem,co̰:g,{},"{'tsʹoog_9e1ed034-5c26-4a40-a9ed-6952de801cd2': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['4dda01e3-4cc8-4051-809a-ec2534727c54'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'tsʹoog'}
maru:ʃ_9e8a8696-6179-4389-bd3e277c6064a6bb,maru:ʃ,stem,maru:ʃ,{},"{'maɾuʃ_d8e843eb-0a99-4a26-963c-fcf20299fb1f': {'type': '_component-lexeme', 'variant-type': 'Martins'}, 'maruus_9e8a8696-6179-4389-bd3e-277c6064a6ba': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['fba85b9e-c1bc-4f8a-98d2-34356783bfd4'],2018-03-08T07:17:53Z,SIL Dict 2011,"{'Martins': 'maɾuʃ', 'Sil Dict 2011': 'maruus'}"
pã̰:_9fab38fa-5fc0-4ee4-b82ec53f098b21ad,pã̰:,stem,pã̰:,{},"{'pʹãã_9fab38fa-5fc0-4ee4-b82e-c53f098b21ac': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['f275b2ad-cf9d-4d4b-9d62-cae59f0e18e3'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'pʹãã'}
tɨ̰:d mehĩ:n_a2ac6aa9-e27b-4f3c-a9e09a9562bc0bcf,tɨ̰:d mehĩ:n,phrase,tɨ̰:d mehĩ:n,{},"{'tʹyyd mehĩĩn_a2ac6aa9-e27b-4f3c-a9e0-9a9562bc0bce': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['fc3a87c1-4523-4546-a6a0-b3c3f752a07a'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'tʹyyd mehĩĩn'}
gawaja:h_a2ce689e-bdf8-4a72-86b52372cff080e9,gawaja:h,stem,gawaja:h,{},"{'gawajaah2_a2ce689e-bdf8-4a72-86b5-2372cff080e8': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['c9271f93-f481-42b2-a37d-27286479ac5a'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'gawajaah'}
ma: ena_a462059e-7c9b-4426-90f3c6f15c6241c4,ma: ena,phrase,ma: ena,{},"{'maa ena_a462059e-7c9b-4426-90f3-c6f15c6241c3': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['9bd5ef13-0ca5-4550-9eec-36881dc15ec5'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'maa ena'}
tahoh_a4a0b6ab-42e7-4223-95dc11ad8b23e9ef,tahoh,stem,tahoh,{},"{'tahoh_a4a0b6ab-42e7-4223-95dc-11ad8b23e9ee': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['5794f402-cb6e-49d8-80cc-f4e1fd567c8b'],2018-06-20T05:09:53Z,Martins,{'Martins': 'tahoh'}
kado:_a513c054-bea8-4c2d-89082cad00d509c9,kado:,stem,kado:,{},"{'kadoo_a513c054-bea8-4c2d-8908-2cad00d509c8': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['6b9308c9-92c1-4405-bc5e-78d7ea232d3d'],2018-03-22T21:21:11Z,SIL Dict 2011,{'Sil Dict 2011': 'kadoo'}
cahã_a603bcea-d99c-4de3-91ae71277e16d7ad,cahã,stem,cahã,{},"{'tsahã_a603bcea-d99c-4de3-91ae-71277e16d7ac': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['7be0dd72-8c78-40e3-8938-84d254258169'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'tsahã'}
ʃɛd bɔd_a6612756-16f0-45df-921991a8f81b61e7,ʃɛd bɔd,phrase,ʃɛd bɔd,{},"{'séd bód_a6612756-16f0-45df-9219-91a8f81b61e6': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['3d9604c2-3c62-4db1-ac74-97bda54287aa'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'séd bód'}
tʌ̃h_a7c9df87-679d-4f00-b9d6c15af816ae8f,tʌ̃h,stem,tʌ̃h,{},"{'tä̃h_a7c9df87-679d-4f00-b9d6-c15af816ae8e': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['c033aa4e-eaab-4635-9849-8a06e230ad2b'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'tä̃h'}
wə_a802edee-a71f-41cf-b15a48d2cd10f3e6,wə,stem,wə,{},"{'wë1_a802edee-a71f-41cf-b15a-48d2cd10f3e5': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['a1a1325f-1b03-4a86-938d-7881f4f9e5f8'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'wë'}
ga̰:d hẽɲ_a823ec1b-7c9e-457a-8b307bd4fa76f089,ga̰:d hẽɲ,phrase,ga̰:d hẽɲ,{},"{'gʹaad hẽnh_a823ec1b-7c9e-457a-8b30-7bd4fa76f088': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['55b8d752-142d-42f1-b9f2-d9f7dcc3c2ef'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'gʹaad hẽnh'}
adɨ:k_a8313ccc-413c-4657-b4ef14f1259891a4,adɨ:k,stem,adɨ:k,{},"{'dyyk_6a1391bb-1f7a-4415-8f8e-23390fb46721': {'type': '_component-lexeme', 'variant-type': 'Cartilhas'}, 'adyyk_a8313ccc-413c-4657-b4ef-14f1259891a3': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['fc0c1443-58ce-424e-b411-917a8b0275d0'],2018-03-08T07:17:52Z,SIL Dict 2011,"{'Cartilhas': 'dyyk', 'Sil Dict 2011': 'adyyk'}"
ho:h_a8ed36ac-b900-49b9-962369d3aa0f1559,ho:h,stem,ho:h,{},"{'hoːh_a8ed36ac-b900-49b9-9623-69d3aa0f1558': {'type': '_component-lexeme', 'variant-type': 'Barbosa'}}",{'Note': 'Predicted phonemic form from source Barbosa.'},['4cc1321a-94fe-4c5c-a43b-52e94385b3c1'],2018-06-20T05:09:54Z,Barbosa,{'Barbosa': 'hoːh'}
napic_a954c4fb-344a-484a-b3fffd8834174c42,napic,stem,napic,{},"{'napits1_a954c4fb-344a-484a-b3ff-fd8834174c41': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['e557d8cf-3565-42c7-a7ad-e577b285276b'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'napits'}
iʃ_aabbc7a1-8b5c-4a46-a8f8348d31b31614,iʃ,stem,iʃ,{},"{'is_aabbc7a1-8b5c-4a46-a8f8-348d31b31613': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['0333597e-bcd2-4496-a061-30b0c534634b'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'is'}
pɔ̰̃:d_ab0cfaae-c21c-4d6f-a26cb1212aa99937,pɔ̰̃:d,stem,pɔ̰̃:d,{},"{'pɔ̰̃ːd2_ab0cfaae-c21c-4d6f-a26c-b1212aa99936': {'type': '_component-lexeme', 'variant-type': ''}}",{'Note': 'Predicted phonemic form from source undef.'},['768a0d08-7acd-4dc5-8ee2-c192a6ff752c'],2018-06-20T05:09:53Z,,{'undef': 'pɔ̰̃ːd'}
pɔ:_abd72bf1-41ab-46d9-8ee89d92b5dc1616,pɔ:,stem,pɔ:,{},"{'pɔːʔ_abd72bf1-41ab-46d9-8ee8-9d92b5dc1615': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['bdeb62c5-0d1b-430f-a59f-d2833a0d0d04'],2018-06-20T05:09:53Z,Martins,{'Martins': 'pɔːʔ'}
edah_ac55eff6-e4fa-45d2-a17d90446273b3f1,edah,stem,edah,{},"{'edah_ac55eff6-e4fa-45d2-a17d-90446273b3f0': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['1325af38-6628-4e3b-b295-f029ab7dd4f1'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'edah'}
dawug_ac591af6-0795-4611-a12bd1011e5600b2,dawug,stem,dawug,{},"{'dawug1_ac591af6-0795-4611-a12b-d1011e5600b1': {'type': '_component-lexeme', 'variant-type': 'Martins'}}",{'Note': 'Predicted phonemic form from source Martins.'},['a7bd6b88-c9ce-4b22-a227-8ad7e1b0ea09'],2018-06-20T05:09:53Z,Martins,{'Martins': 'dawug'}
tadĩ:m_adc251b9-6b3a-4d1d-adbcd83d8fa8fcdc,tadĩ:m,stem,tadĩ:m,{},"{'tadĩĩm_adc251b9-6b3a-4d1d-adbc-d83d8fa8fcdb': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['e95687d3-d51a-4218-aed8-28ea4e3cf780'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'tadĩĩm'}
eʃo:ʃ_add3968e-1af1-48bc-8f565f24adf3025f,eʃo:ʃ,stem,eʃo:ʃ,{},"{'esoos_add3968e-1af1-48bc-8f56-5f24adf3025e': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['9d55ea25-4021-4c97-af55-30c6c927c056'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'esoos'}
kawaju_ae0b82e4-6370-4005-8fc5a9af47f703c2,kawaju,stem,kawaju,{},"{'kawaju_ae0b82e4-6370-4005-8fc5-a9af47f703c1': {'type': '_component-lexeme', 'variant-type': 'SIL Dict 2011'}}",{'Note': 'Predicted phonemic form from source Sil Dict 2011.'},['0dcf1d83-0e4a-4003-aa0c-b9d0076e306d'],2018-03-08T07:17:53Z,SIL Dict 2011,{'Sil Dict 2011': 'kawaju'}
wɨk_ae9733f8-5392-4f65-9a45e0b93ea9affe,wɨk,stem,wɨk,{},"{'wɨk_ae9733f8-5392-4f65-9a45-e0b93ea9affd': {'type': '_component-lexeme', 'variant-type': 'Weir 1994'}}",{'Note': 'Predicted phonemic form from source Weir.'},['300346bc-99e6-48dc-a4e9-aa192268039c'],2018-06-20T05:09:54Z,Weir 1994,{'Weir': 'wɨk'}
